participant,block_i,expected_length,real_length,lengthDiff,trial_i_within_block,next_wave_in,targetMeanColor,distractorMeanColor,clicked_monster_id,correct,rt
8,69,5,5,0,3,3,104,281,0,1,1282
8,69,5,5,0,4,2,104,281,0,1,1182
8,69,5,5,0,5,1,104,281,0,1,1267
8,70,7,7,0,1,0,307,462,0,1,1783
8,70,7,7,0,2,6,307,462,0,1,1499
8,70,7,7,0,3,5,307,462,0,1,1148
8,70,7,7,0,4,4,307,462,0,1,1100
8,70,7,7,0,5,3,307,462,0,1,1248.99999999988
8,70,7,7,0,6,2,307,462,0,1,1283
8,70,7,7,0,7,1,307,462,0,1,1150
8,71,7,4,-3,1,0,39,252,0,1,1783
8,71,7,4,-3,2,6,39,252,0,1,1183
8,71,7,4,-3,3,5,39,252,0,1,1201
8,71,7,4,-3,4,4,39,252,0,1,1500
8,72,5,5,0,1,3,304,535,0,1,1301
8,72,5,5,0,2,4,304,535,0,1,1149
8,72,5,5,0,3,3,304,535,0,1,1184.00000000012
8,72,5,5,0,4,2,304,535,0,1,1283
8,72,5,5,0,5,1,304,535,0,1,1216
8,73,7,9,2,1,0,286,433,0,1,1350.00000000012
8,73,7,9,2,2,6,286,433,0,1,1151
8,73,7,9,2,3,5,286,433,0,1,1633
8,73,7,9,2,4,4,286,433,0,1,1735
8,73,7,9,2,5,3,286,433,0,1,1250
8,73,7,9,2,6,2,286,433,0,1,1601
8,73,7,9,2,7,1,286,433,0,1,1201
8,73,7,9,2,8,0,286,433,0,1,1200.99999999988
8,73,7,9,2,9,0,286,433,0,1,1118
8,74,7,6,-1,1,7,161,342,0,1,1335.00000000012
8,74,7,6,-1,2,6,161,342,0,1,1502
8,74,7,6,-1,3,5,161,342,0,1,1235.00000000012
8,74,7,6,-1,4,4,161,342,0,1,1148
8,74,7,6,-1,5,3,161,342,0,1,1216
8,74,7,6,-1,6,2,161,342,0,1,1534
8,75,6,3,-3,1,1,36,247,0,1,1586
8,75,6,3,-3,2,5,36,247,0,1,1217
8,75,6,3,-3,3,4,36,247,0,1,1368
8,76,7,7,0,1,3,2,194,0,1,1518
8,76,7,7,0,2,6,2,194,0,1,1151.99999999988
8,76,7,7,0,3,5,2,194,0,1,1200
8,76,7,7,0,4,4,2,194,0,1,1451
8,76,7,7,0,5,3,2,194,0,1,1167
8,76,7,7,0,6,2,2,194,0,1,1168.99999999988
8,76,7,7,0,7,1,2,194,0,1,1202
8,77,7,7,0,1,0,297,462,0,1,1318.00000000012
8,77,7,7,0,2,6,297,462,0,1,1032
8,77,7,7,0,3,5,297,462,0,1,1101
8,77,7,7,0,4,4,297,462,0,1,1702
8,77,7,7,0,5,3,297,462,0,1,1235
8,77,7,7,0,6,2,297,462,0,1,1585.99999999988
8,77,7,7,0,7,1,297,462,0,1,1186
8,78,6,6,0,1,0,54,279,0,1,1152
8,78,6,6,0,2,5,54,279,0,1,1552.00000000012
8,78,6,6,0,3,4,54,279,0,1,1085
8,78,6,6,0,4,3,54,279,0,1,1302
8,78,6,6,0,5,2,54,279,0,1,1152
8,78,6,6,0,6,1,54,279,0,1,1169
8,79,5,6,1,1,0,251,461,0,1,1502
8,79,5,6,1,2,4,251,461,0,1,1102
8,79,5,6,1,3,3,251,461,0,1,1135
8,79,5,6,1,4,2,251,461,0,1,1151
8,79,5,6,1,5,1,251,461,0,1,1202
8,79,5,6,1,6,0,251,461,0,1,1201
8,80,7,6,-1,1,7,248,401,0,1,1103
8,80,7,6,-1,2,6,248,401,0,1,1752
8,80,7,6,-1,3,5,248,401,0,1,1086
8,80,7,6,-1,4,4,248,401,0,1,1086
8,80,7,6,-1,5,3,248,401,0,1,1237
8,80,7,6,-1,6,2,248,401,0,1,1169
8,81,6,9,3,1,1,121,281,0,1,1633
8,81,6,9,3,2,5,121,281,0,1,1452
8,81,6,9,3,3,4,121,281,0,1,1599
8,81,6,9,3,4,3,121,281,0,1,1304
8,81,6,9,3,5,2,121,281,0,1,1336
8,81,6,9,3,6,1,121,281,0,1,1387
8,81,6,9,3,7,0,121,281,0,1,1386
8,81,6,9,3,8,0,121,281,0,1,1186
8,81,6,9,3,9,0,121,281,0,1,1486
8,82,5,3,-2,1,5,270,490,0,1,1467
8,82,5,3,-2,2,4,270,490,0,1,1403
8,82,5,3,-2,3,3,270,490,0,1,1669
8,83,5,5,0,1,2,349,521,0,1,1503
8,83,5,5,0,2,4,349,521,0,1,1237
8,83,5,5,0,3,3,349,521,0,1,1051.00000000012
8,83,5,5,0,4,2,349,521,0,1,1135
8,83,5,5,0,5,1,349,521,0,1,1287.00000000012
8,84,5,5,0,1,0,192,413,0,1,1238
8,84,5,5,0,2,4,192,413,0,1,1186
8,84,5,5,0,3,3,192,413,0,1,1304
8,84,5,5,0,4,2,192,413,0,1,1003.00000000012
8,84,5,5,0,5,1,192,413,0,1,1185.00000000012
8,85,6,5,-1,1,0,348,536,0,1,1456
8,85,6,5,-1,2,5,348,536,0,1,1271
8,85,6,5,-1,3,4,348,536,0,1,1154
8,85,6,5,-1,4,3,348,536,0,1,1204
8,85,6,5,-1,5,2,348,536,0,1,1237
8,86,6,6,0,1,1,263,436,0,1,1187.00000000012
8,86,6,6,0,2,5,263,436,0,1,1121.00000000012
8,86,6,6,0,3,4,263,436,0,1,1038
8,86,6,6,0,4,3,263,436,0,1,1288
8,86,6,6,0,5,2,263,436,0,1,1186
8,86,6,6,0,6,1,263,436,0,1,1204
8,87,6,6,0,1,0,22,231,0,1,1588
8,87,6,6,0,2,5,22,231,0,1,1137
8,87,6,6,0,3,4,22,231,0,1,1154
8,87,6,6,0,4,3,22,231,0,1,1221.00000000012
8,87,6,6,0,5,2,22,231,0,1,1304
8,87,6,6,0,6,1,22,231,0,1,1220
8,88,7,7,0,1,0,185,375,0,1,1453
8,88,7,7,0,2,6,185,375,0,1,1103
8,88,7,7,0,3,5,185,375,0,1,1055
8,88,7,7,0,4,4,185,375,0,1,1172
8,88,7,7,0,5,3,185,375,0,1,1172
8,88,7,7,0,6,2,185,375,0,1,1287
8,88,7,7,0,7,1,185,375,0,1,1219
8,89,7,7,0,1,0,36,204,0,1,1488
8,89,7,7,0,2,6,36,204,0,1,1388
8,89,7,7,0,3,5,36,204,0,1,1204
8,89,7,7,0,4,4,36,204,0,1,1455
8,89,7,7,0,5,3,36,204,0,1,1555
8,89,7,7,0,6,2,36,204,0,1,1253.99999999988
8,89,7,7,0,7,1,36,204,0,1,1055
8,90,6,10,4,1,0,224,455,0,1,1871
8,90,6,10,4,2,5,224,455,0,1,1339.00000000012
8,90,6,10,4,3,4,224,455,0,1,1155.00000000012
8,90,6,10,4,4,3,224,455,0,1,1220
8,90,6,10,4,5,2,224,455,0,1,1139
8,90,6,10,4,6,1,224,455,0,1,1270.99999999988
8,90,6,10,4,7,0,224,455,0,1,1155
8,90,6,10,4,8,0,224,455,0,1,1705
8,90,6,10,4,9,0,224,455,0,1,1555.00000000012
8,90,6,10,4,10,0,224,455,0,1,1405
8,91,7,9,2,1,7,86,320,0,1,1656
8,91,7,9,2,2,6,86,320,0,1,1206
8,91,7,9,2,3,5,86,320,0,1,1305
8,91,7,9,2,4,4,86,320,0,1,1389
8,91,7,9,2,5,3,86,320,0,1,1206
8,91,7,9,2,6,2,86,320,0,1,1189.00000000012
8,91,7,9,2,7,1,86,320,0,1,1457
8,91,7,9,2,8,0,86,320,0,1,1203
8,91,7,9,2,9,0,86,320,0,1,1155
8,92,5,1,-4,1,5,64,218,0,1,1286
8,93,7,7,0,1,4,229,461,0,1,1438
8,93,7,7,0,2,6,229,461,0,1,1571
8,93,7,7,0,3,5,229,461,0,1,1240
8,93,7,7,0,4,4,229,461,0,1,1223.00000000012
8,93,7,7,0,5,3,229,461,0,1,1306
8,93,7,7,0,6,2,229,461,0,1,1339
8,93,7,7,0,7,1,229,461,0,1,1139
8,94,7,7,0,1,0,289,518,0,1,1323
8,94,7,7,0,2,6,289,518,0,1,1207
8,94,7,7,0,3,5,289,518,0,1,1339.99999999988
8,94,7,7,0,4,4,289,518,0,1,1257
8,94,7,7,0,5,3,289,518,0,1,1238.99999999988
8,94,7,7,0,6,2,289,518,0,1,1172
8,94,7,7,0,7,1,289,518,0,1,1237.99999999988
8,95,5,5,0,1,0,135,363,0,1,1406
8,95,5,5,0,2,4,135,363,0,1,1388
8,95,5,5,0,3,3,135,363,0,1,1223
8,95,5,5,0,4,2,135,363,0,1,1323
8,95,5,5,0,5,1,135,363,0,1,1423
8,96,7,7,0,1,0,258,439,0,1,1390
8,96,7,7,0,2,6,258,439,0,1,1508
8,96,7,7,0,3,5,258,439,0,1,1157.00000000012
8,96,7,7,0,4,4,258,439,0,1,1123.00000000012
8,96,7,7,0,5,3,258,439,0,1,1272
8,96,7,7,0,6,2,258,439,0,1,1207
8,96,7,7,0,7,1,258,439,0,1,1139.99999999988
3,1,5,2,-3,1,5,308,537,0,1,1881.5
3,1,5,2,-3,2,4,308,537,0,1,1358.69999999926
3,2,6,3,-3,1,3,250,438,0,1,1562.89999999851
3,2,6,3,-3,2,5,250,438,0,1,1455.79999999702
3,2,6,3,-3,3,4,250,438,0,1,1465
3,3,7,7,0,1,3,64,215,0,1,1756.09999999777
3,3,7,7,0,2,6,64,215,0,1,1445.5
3,3,7,7,0,3,5,64,215,0,1,1372.60000000149
3,3,7,7,0,4,4,64,215,0,1,1315.5
3,3,7,7,0,5,3,64,215,0,1,1308.69999999926
3,3,7,7,0,6,2,64,215,0,1,2289.29999999702
3,3,7,7,0,7,1,64,215,0,1,1429.59999999777
3,4,7,7,0,1,0,357,560,0,1,1517.80000000075
3,4,7,7,0,2,6,357,560,0,1,1401.30000000075
3,4,7,7,0,3,5,357,560,0,1,1506.30000000075
3,4,7,7,0,4,4,357,560,0,1,1390.60000000149
3,4,7,7,0,5,3,357,560,0,1,1233.79999999702
3,4,7,7,0,6,2,357,560,0,1,1274.5
3,4,7,7,0,7,1,357,560,0,1,1197.60000000149
3,5,6,6,0,1,0,224,372,0,1,1207.5
3,5,6,6,0,2,5,224,372,0,1,1309.10000000149
3,5,6,6,0,3,4,224,372,0,1,1677.79999999702
3,5,6,6,0,4,3,224,372,0,1,1572.30000000075
3,5,6,6,0,5,2,224,372,0,1,1283.10000000149
3,5,6,6,0,6,1,224,372,0,1,1367.10000000149
3,6,6,9,3,1,0,153,328,0,1,1321.59999999776
3,6,6,9,3,2,5,153,328,0,1,2053
3,6,6,9,3,3,4,153,328,0,1,1447.59999999777
3,6,6,9,3,4,3,153,328,0,1,1365.5
3,6,6,9,3,5,2,153,328,0,1,1759.40000000224
3,6,6,9,3,6,1,153,328,0,1,1239.90000000224
3,6,6,9,3,7,0,153,328,0,1,1863.69999999926
3,6,6,9,3,8,0,153,328,0,1,1409.39999999851
3,6,6,9,3,9,0,153,328,0,1,1411.40000000224
3,7,7,4,-3,1,7,30,209,0,1,1675.70000000298
3,7,7,4,-3,2,6,30,209,0,1,1521.5
3,7,7,4,-3,3,5,30,209,0,1,1300.69999999926
3,7,7,4,-3,4,4,30,209,0,1,1285.79999999702
3,8,6,10,4,1,3,58,278,0,1,1972
3,8,6,10,4,2,5,58,278,0,1,1459.80000000075
3,8,6,10,4,3,4,58,278,0,1,1273
3,8,6,10,4,4,3,58,278,0,1,1223.39999999851
3,8,6,10,4,5,2,58,278,0,1,1375.60000000149
3,8,6,10,4,6,1,58,278,0,1,1364.39999999851
3,8,6,10,4,7,0,58,278,0,1,1270.80000000075
3,8,6,10,4,8,0,58,278,0,1,1175.5
3,8,6,10,4,9,0,58,278,0,1,1240.89999999851
3,8,6,10,4,10,0,58,278,0,1,1200.80000000075
3,9,7,5,-2,1,7,110,312,0,1,1502.19999999926
3,9,7,5,-2,2,6,110,312,0,1,1414.80000000075
3,9,7,5,-2,3,5,110,312,0,1,1335.19999999926
3,9,7,5,-2,4,4,110,312,0,1,1244.69999999926
3,9,7,5,-2,5,3,110,312,0,1,1282.89999999851
3,10,7,7,0,1,2,292,474,0,1,2787.5
3,10,7,7,0,2,6,292,474,0,1,1421
3,10,7,7,0,3,5,292,474,0,1,1308.29999999702
3,10,7,7,0,4,4,292,474,0,1,1309.60000000149
3,10,7,7,0,5,3,292,474,0,1,1267.39999999851
3,10,7,7,0,6,2,292,474,0,1,1800.5
3,10,7,7,0,7,1,292,474,0,1,1184.30000000075
3,11,5,5,0,1,0,321,499,0,1,2185.69999999926
3,11,5,5,0,2,4,321,499,0,1,1209.69999999926
3,11,5,5,0,3,3,321,499,0,1,1268.90000000224
3,11,5,5,0,4,2,321,499,0,1,1741
3,11,5,5,0,5,1,321,499,0,1,1534.69999999926
3,12,5,5,0,1,0,185,416,0,1,1306.5
3,12,5,5,0,2,4,185,416,0,1,1281.80000000075
3,12,5,5,0,3,3,185,416,0,1,1649
3,12,5,5,0,4,2,185,416,0,1,1625.59999999776
3,12,5,5,0,5,1,185,416,0,1,1686.59999999776
3,13,7,11,4,1,0,301,482,0,1,1699
3,13,7,11,4,2,6,301,482,0,1,1274.90000000224
3,13,7,11,4,3,5,301,482,0,1,1219.5
3,13,7,11,4,4,4,301,482,0,1,1226
3,13,7,11,4,5,3,301,482,0,1,1228.40000000224
3,13,7,11,4,6,2,301,482,0,1,1224.29999999702
3,13,7,11,4,7,1,301,482,0,1,1311.20000000298
3,13,7,11,4,8,0,301,482,0,1,1282
3,13,7,11,4,9,0,301,482,0,1,1573
3,13,7,11,4,10,0,301,482,0,1,1646.80000000075
3,13,7,11,4,11,0,301,482,0,1,1663.69999999926
3,14,6,6,0,1,6,250,460,0,1,1273.39999999851
3,14,6,6,0,2,5,250,460,0,1,1402.10000000149
3,14,6,6,0,3,4,250,460,0,1,1347.19999999926
3,14,6,6,0,4,3,250,460,0,1,1424.39999999851
3,14,6,6,0,5,2,250,460,0,1,1440.90000000224
3,14,6,6,0,6,1,250,460,0,1,1392.19999999926
3,15,6,4,-2,1,0,171,336,0,1,1225.90000000224
3,15,6,4,-2,2,5,171,336,0,1,1329.20000000298
3,15,6,4,-2,3,4,171,336,0,1,1361.60000000149
3,15,6,4,-2,4,3,171,336,0,1,1665.80000000075
3,16,5,5,0,1,2,14,206,0,1,1546.69999999926
3,16,5,5,0,2,4,14,206,0,1,1343.10000000149
3,16,5,5,0,3,3,14,206,0,1,1403.80000000075
3,16,5,5,0,4,2,14,206,0,1,1369.80000000075
3,16,5,5,0,5,1,14,206,0,1,1975.89999999851
3,17,5,4,-1,1,0,10,218,0,1,1282.89999999851
3,17,5,4,-1,2,4,10,218,0,1,1070
3,17,5,4,-1,3,3,10,218,0,1,1566.80000000075
3,17,5,4,-1,4,2,10,218,0,1,1612.09999999776
3,18,6,7,1,1,1,335,532,0,1,1765.39999999851
3,18,6,7,1,2,5,335,532,0,1,1293.69999999926
3,18,6,7,1,3,4,335,532,0,1,1237
3,18,6,7,1,4,3,335,532,0,1,1336.60000000149
3,18,6,7,1,5,2,335,532,0,1,1276.80000000075
3,18,6,7,1,6,1,335,532,0,1,1543.39999999851
3,18,6,7,1,7,0,335,532,0,1,1927.5
3,19,7,7,0,1,7,292,470,0,1,1571.39999999851
3,19,7,7,0,2,6,292,470,0,1,1315.90000000224
3,19,7,7,0,3,5,292,470,0,1,1238
3,19,7,7,0,4,4,292,470,0,1,1777.19999999926
3,19,7,7,0,5,3,292,470,0,1,1464.80000000075
3,19,7,7,0,6,2,292,470,0,1,1226
3,19,7,7,0,7,1,292,470,0,1,1375.5
3,20,6,6,0,1,0,273,450,0,1,1319
3,20,6,6,0,2,5,273,450,0,1,1220.10000000149
3,20,6,6,0,3,4,273,450,0,1,1209.90000000224
3,20,6,6,0,4,3,273,450,0,1,1284.39999999851
3,20,6,6,0,5,2,273,450,0,1,1454.5
3,20,6,6,0,6,1,273,450,0,1,1166.10000000149
3,21,7,8,1,1,0,351,566,0,1,1179.80000000075
3,21,7,8,1,2,6,351,566,0,1,1248.10000000149
3,21,7,8,1,3,5,351,566,0,1,1662.40000000224
3,21,7,8,1,4,4,351,566,0,1,1217.59999999777
3,21,7,8,1,5,3,351,566,0,1,1572.69999999926
3,21,7,8,1,6,2,351,566,0,1,1221.69999999926
3,21,7,8,1,7,1,351,566,0,1,1550.30000000075
3,21,7,8,1,8,0,351,566,0,1,1550.89999999851
3,22,6,10,4,1,6,263,451,0,1,1736.19999999926
3,22,6,10,4,2,5,263,451,0,1,1619.20000000298
3,22,6,10,4,3,4,263,451,0,1,1719.60000000149
3,22,6,10,4,4,3,263,451,0,1,1227.29999999702
3,22,6,10,4,5,2,263,451,0,1,1552.30000000075
3,22,6,10,4,6,1,263,451,0,1,1225.19999999926
3,22,6,10,4,7,0,263,451,0,1,1676.20000000298
3,22,6,10,4,8,0,263,451,0,1,1333.80000000075
3,22,6,10,4,9,0,263,451,0,1,1368.90000000224
3,22,6,10,4,10,0,263,451,0,1,1182.79999999702
3,23,5,5,0,1,5,176,351,0,1,1222.5
3,23,5,5,0,2,4,176,351,0,1,1287.69999999926
3,23,5,5,0,3,3,176,351,0,1,1538.69999999926
3,23,5,5,0,4,2,176,351,0,1,1258
3,23,5,5,0,5,1,176,351,0,1,1508.19999999926
3,24,7,10,3,1,0,324,539,0,1,2775.69999999926
3,24,7,10,3,2,6,324,539,0,1,1571.80000000075
3,24,7,10,3,3,5,324,539,0,1,2389.80000000075
3,24,7,10,3,4,4,324,539,0,1,1435.89999999851
3,24,7,10,3,5,3,324,539,0,1,1361
3,24,7,10,3,6,2,324,539,0,1,1361.89999999851
3,24,7,10,3,7,1,324,539,0,1,1539.60000000149
3,24,7,10,3,8,0,324,539,0,1,1743
3,24,7,10,3,9,0,324,539,0,1,1309.30000000075
3,24,7,10,3,10,0,324,539,0,1,1335.10000000149
3,25,7,9,2,1,7,101,249,0,1,1534.10000000149
3,25,7,9,2,2,6,101,249,0,1,1348.10000000149
3,25,7,9,2,3,5,101,249,0,1,1396.30000000075
3,25,7,9,2,4,4,101,249,0,1,1330.30000000075
3,25,7,9,2,5,3,101,249,0,1,1484.59999999776
3,25,7,9,2,6,2,101,249,0,1,1292.5
3,25,7,9,2,7,1,101,249,0,1,1719.69999999926
3,25,7,9,2,8,0,101,249,0,1,1342.60000000149
3,25,7,9,2,9,0,101,249,0,1,1169.79999999702
3,26,5,5,0,1,5,1,212,0,1,1395.19999999926
3,26,5,5,0,2,4,1,212,0,1,1239.19999999926
3,26,5,5,0,3,3,1,212,0,1,1338.60000000149
3,26,5,5,0,4,2,1,212,0,1,1191.39999999851
3,26,5,5,0,5,1,1,212,0,1,1423.79999999702
3,27,6,6,0,1,0,142,343,0,1,1266.20000000298
3,27,6,6,0,2,5,142,343,0,1,1847.60000000149
3,27,6,6,0,3,4,142,343,0,1,1285.19999999926
3,27,6,6,0,4,3,142,343,0,1,1872.5
3,27,6,6,0,5,2,142,343,0,1,1727.30000000075
3,27,6,6,0,6,1,142,343,0,1,1380.5
3,28,5,7,2,1,0,313,466,0,1,1644.69999999925
3,28,5,7,2,2,4,313,466,0,1,1291.89999999851
3,28,5,7,2,3,3,313,466,0,1,1294.10000000149
3,28,5,7,2,4,2,313,466,0,1,1312.80000000075
3,28,5,7,2,5,1,313,466,0,1,1282.19999999926
3,28,5,7,2,6,0,313,466,0,1,1312.40000000224
3,28,5,7,2,7,0,313,466,0,1,1212.19999999926
3,29,6,8,2,1,6,357,545,0,1,1276
3,29,6,8,2,2,5,357,545,0,1,1425.19999999926
3,29,6,8,2,3,4,357,545,0,1,1306.69999999926
3,29,6,8,2,4,3,357,545,0,1,1394.5
3,29,6,8,2,5,2,357,545,0,1,1326.90000000224
3,29,6,8,2,6,1,357,545,0,1,1822.60000000149
3,29,6,8,2,7,0,357,545,0,1,1279.40000000224
3,29,6,8,2,8,0,357,545,0,1,1211.39999999851
3,30,6,8,2,1,6,198,358,0,1,2077.39999999851
3,30,6,8,2,2,5,198,358,0,1,1240
3,30,6,8,2,3,4,198,358,0,1,1484.20000000298
3,30,6,8,2,4,3,198,358,0,1,1376.19999999926
3,30,6,8,2,5,2,198,358,0,1,1532.89999999851
3,30,6,8,2,6,1,198,358,0,1,1165.5
3,30,6,8,2,7,0,198,358,0,1,1067.60000000149
3,30,6,8,2,8,0,198,358,0,1,1507
3,31,6,6,0,1,6,228,408,0,1,1400.59999999776
3,31,6,6,0,2,5,228,408,0,1,1693.80000000075
3,31,6,6,0,3,4,228,408,0,1,1271.39999999851
3,31,6,6,0,4,3,228,408,0,1,1140.89999999851
3,31,6,6,0,5,2,228,408,0,1,1103.60000000149
3,31,6,6,0,6,1,228,408,0,1,1627.19999999926
3,32,7,7,0,1,0,119,345,0,1,1743.09999999776
3,32,7,7,0,2,6,119,345,0,1,1259
3,32,7,7,0,3,5,119,345,0,1,1579.60000000149
3,32,7,7,0,4,4,119,345,0,1,1185.69999999926
3,32,7,7,0,5,3,119,345,0,1,1376.5
3,32,7,7,0,6,2,119,345,0,1,1677.10000000149
3,32,7,7,0,7,1,119,345,0,1,1284.59999999776
3,33,6,6,0,1,0,124,282,0,1,1656.30000000075
3,33,6,6,0,2,5,124,282,0,1,1231.79999999702
3,33,6,6,0,3,4,124,282,0,1,1180.19999999926
3,33,6,6,0,4,3,124,282,0,1,1405
3,33,6,6,0,5,2,124,282,0,1,1600.80000000075
3,33,6,6,0,6,1,124,282,0,1,1155.19999999926
3,34,7,10,3,1,0,186,341,0,1,1388.59999999777
3,34,7,10,3,2,6,186,341,0,1,1607.90000000224
3,34,7,10,3,3,5,186,341,0,1,1543.5
3,34,7,10,3,4,4,186,341,0,1,1349.89999999851
3,34,7,10,3,5,3,186,341,0,1,1455
3,34,7,10,3,6,2,186,341,0,1,1528.90000000224
3,34,7,10,3,7,1,186,341,0,1,1336.5
3,34,7,10,3,8,0,186,341,0,1,1437.09999999777
3,34,7,10,3,9,0,186,341,0,1,1821.10000000149
3,34,7,10,3,10,0,186,341,0,1,1405.39999999851
3,35,7,4,-3,1,7,235,468,0,1,1313.89999999851
3,35,7,4,-3,2,6,235,468,0,1,1473
3,35,7,4,-3,3,5,235,468,0,1,1223.20000000298
3,35,7,4,-3,4,4,235,468,0,1,1774.10000000149
3,36,6,6,0,1,3,348,554,0,1,1685.69999999926
3,36,6,6,0,2,5,348,554,0,1,1557.59999999776
3,36,6,6,0,3,4,348,554,0,1,1224
3,36,6,6,0,4,3,348,554,0,1,1365.5
3,36,6,6,0,5,2,348,554,0,1,1707.09999999777
3,36,6,6,0,6,1,348,554,0,1,1269
3,37,7,5,-2,1,0,102,336,0,1,1514.29999999702
3,37,7,5,-2,2,6,102,336,0,1,1394.70000000298
3,37,7,5,-2,3,5,102,336,0,1,1183.89999999851
3,37,7,5,-2,4,4,102,336,0,1,1121.40000000224
3,37,7,5,-2,5,3,102,336,0,1,1545.5
3,38,7,7,0,1,2,193,344,0,1,1275.69999999925
3,38,7,7,0,2,6,193,344,0,1,2104.19999999926
3,38,7,7,0,3,5,193,344,0,1,1361.40000000224
3,38,7,7,0,4,4,193,344,0,1,1440.90000000224
3,38,7,7,0,5,3,193,344,0,1,1344.10000000149
3,38,7,7,0,6,2,193,344,0,1,1107.5
3,38,7,7,0,7,1,193,344,0,1,1263.5
3,39,6,2,-4,1,0,203,435,0,1,1269.90000000224
3,39,6,2,-4,2,5,203,435,0,1,1674.69999999926
3,40,6,6,0,1,4,26,222,0,1,1203.80000000075
3,40,6,6,0,2,5,26,222,0,1,1250.80000000075
3,40,6,6,0,3,4,26,222,0,1,1379.29999999702
3,40,6,6,0,4,3,26,222,0,1,1219
3,40,6,6,0,5,2,26,222,0,1,1263.79999999702
3,40,6,6,0,6,1,26,222,0,1,1325.59999999776
3,41,5,6,1,1,0,307,454,0,1,1389.5
3,41,5,6,1,2,4,307,454,0,1,1857.59999999776
3,41,5,6,1,3,3,307,454,0,1,1148.89999999851
3,41,5,6,1,4,2,307,454,0,1,1819.19999999926
3,41,5,6,1,5,1,307,454,0,1,1183.59999999777
3,41,5,6,1,6,0,307,454,0,1,1247.30000000075
3,42,7,3,-4,1,7,108,320,0,1,1369.59999999776
3,42,7,3,-4,2,6,108,320,0,1,1313.39999999851
3,42,7,3,-4,3,5,108,320,0,1,1837.19999999926
3,43,7,7,0,1,4,295,462,0,1,1113.89999999851
3,43,7,7,0,2,6,295,462,0,1,1112.70000000298
3,43,7,7,0,3,5,295,462,0,1,1518.5
3,43,7,7,0,4,4,295,462,0,1,1191.80000000075
3,43,7,7,0,5,3,295,462,0,1,1593.89999999851
3,43,7,7,0,6,2,295,462,0,1,1236.19999999926
3,43,7,7,0,7,1,295,462,0,1,1175
3,44,6,3,-3,1,0,154,365,0,1,1338
3,44,6,3,-3,2,5,154,365,0,1,1149.5
3,44,6,3,-3,3,4,154,365,0,1,1540.70000000298
3,45,7,6,-1,1,3,30,177,0,1,1293.90000000224
3,45,7,6,-1,2,6,30,177,11,0,236.400000002235
3,,,,,,,,,,,
3,45,7,6,-1,3,5,30,177,0,1,1773.5
3,45,7,6,-1,4,4,30,177,0,1,1439.39999999851
3,45,7,6,-1,5,3,30,177,0,1,1227.39999999851
3,45,7,6,-1,6,2,30,177,0,1,1385.60000000149
3,46,7,7,0,1,1,167,373,0,1,1279.10000000149
3,46,7,7,0,2,6,167,373,0,1,1453.59999999777
3,46,7,7,0,3,5,167,373,0,1,1565.30000000075
3,46,7,7,0,4,4,167,373,0,1,1553.79999999702
3,46,7,7,0,5,3,167,373,0,1,1254.60000000149
3,46,7,7,0,6,2,167,373,0,1,1605.39999999851
3,46,7,7,0,7,1,167,373,0,1,1421.19999999926
3,47,5,5,0,1,0,250,401,0,1,1542.5
3,47,5,5,0,2,4,250,401,0,1,1455.80000000075
3,47,5,5,0,3,3,250,401,0,1,1351.60000000149
3,47,5,5,0,4,2,250,401,0,1,1341.5
3,47,5,5,0,5,1,250,401,0,1,1410.70000000298
3,48,5,9,4,1,0,52,204,0,1,1302.60000000149
3,48,5,9,4,2,4,52,204,0,1,1222
3,48,5,9,4,3,3,52,204,0,1,1130.60000000149
3,48,5,9,4,4,2,52,204,0,1,1388.39999999851
3,48,5,9,4,5,1,52,204,0,1,1194.10000000149
3,48,5,9,4,6,0,52,204,0,1,1342
3,48,5,9,4,7,0,52,204,0,1,1310.39999999851
3,48,5,9,4,8,0,52,204,0,1,1417
3,48,5,9,4,9,0,52,204,0,1,1246.69999999926
3,49,5,1,-4,1,5,201,375,0,1,1255.19999999926
3,50,5,4,-1,1,4,282,466,0,1,1572.19999999926
3,50,5,4,-1,2,4,282,466,0,1,1197.19999999925
3,50,5,4,-1,3,3,282,466,0,1,1238.60000000149
3,50,5,4,-1,4,2,282,466,0,1,1292.19999999926
3,51,6,6,0,1,1,296,444,0,1,1391.5
3,51,6,6,0,2,5,296,444,0,1,1244.80000000075
3,51,6,6,0,3,4,296,444,0,1,1308.80000000075
3,51,6,6,0,4,3,296,444,0,1,1216.60000000149
3,51,6,6,0,5,2,296,444,0,1,1226.89999999851
3,51,6,6,0,6,1,296,444,0,1,1360
3,52,7,9,2,1,0,74,304,0,1,1549.40000000224
3,52,7,9,2,2,6,74,304,0,1,1355
3,52,7,9,2,3,5,74,304,0,1,1417.80000000075
3,52,7,9,2,4,4,74,304,0,1,1257.59999999777
3,52,7,9,2,5,3,74,304,0,1,1127.5
3,52,7,9,2,6,2,74,304,0,1,1235.60000000149
3,52,7,9,2,7,1,74,304,0,1,1315.69999999926
3,52,7,9,2,8,0,74,304,0,1,1438.69999999926
3,52,7,9,2,9,0,74,304,0,1,1275.5
3,53,6,6,0,1,6,204,402,0,1,1607.69999999926
3,53,6,6,0,2,5,204,402,0,1,1318.19999999926
3,53,6,6,0,3,4,204,402,0,1,1124.19999999925
3,53,6,6,0,4,3,204,402,0,1,1314.10000000149
