participant,block,trial_number,t1_ori,t2_ori,t3_ori,target_position,cue_type,real_target_position,start_ori,resp_ori,error,abs_err,target_ori,diff_to_next,diff_to_prev
32,1,3,55.6,-70.94,54.82,1,invalid,3,6,84,29.18,29.18,54.82,,-54.24
32,1,4,-63.16,82.52,-53.55,1,valid,1,75,70,-46.84,46.84,-63.16,34.32,
32,1,5,-71.02,-76.98,-11.3,2,valid,2,6,26,-77.02,77.02,-76.98,-65.68,-5.96000000000001
32,1,6,-66.43,46.14,3.02,3,valid,3,154,-2,-5.01999999999998,5.01999999999998,3.02,,-43.12
32,1,7,45.94,-11.4,77.42,1,valid,1,133,31,-14.94,14.94,45.94,57.34,
32,1,8,-26.12,-29.41,43.71,1,neutral,3,176,55,11.29,11.29,43.71,,73.12
32,1,9,-86.58,5.43,-58.38,1,valid,1,138,42,-51.42,51.42,-86.58,87.99,
32,1,10,85.92,69.38,-5.23,2,valid,2,124,12,-57.38,57.38,69.38,74.61,-16.54
32,1,11,-63.71,-46.23,37.29,2,invalid,3,170,-40,-77.29,77.29,37.29,,83.52
32,1,12,21.71,6.93,88.73,1,valid,1,31,4,-17.71,17.71,21.71,14.78,
32,1,13,35.3,-5.99,26.57,2,neutral,3,163,10,-16.57,16.57,26.57,,32.56
32,1,14,-39.84,-69.07,-43.44,3,neutral,3,163,-43,0.439999999999998,0.439999999999998,-43.44,,25.63
32,1,15,-60.69,35.59,-20.02,3,valid,3,52,-5,15.02,15.02,-20.02,,-55.61
32,1,16,-11.3,12.51,40.41,1,neutral,2,96,6,-6.50999999999999,6.50999999999999,12.51,-27.9,23.81
32,1,17,17.93,-52.63,-53.13,3,invalid,2,92,17,69.63,69.63,-52.63,0.499999999999994,-70.56
32,1,18,-80.95,-81.39,-2.79,1,invalid,2,173,-62,19.39,19.39,-81.39,-78.6,-0.439999999999998
32,1,19,-0.37,7.84,-81.23,2,valid,2,28,-20,-27.84,27.84,7.84,89.07,8.21
32,1,20,68.04,70.44,17,2,valid,2,173,10,-60.44,60.44,70.44,53.44,2.39999999999999
32,1,21,84.58,55.31,55.79,3,neutral,3,28,-9,-64.79,64.79,55.79,,0.479999999999996
32,1,22,60.45,-30.55,75.66,2,invalid,1,166,48,-12.45,12.45,60.45,-89,
32,1,23,-5.64,82.61,88.59,2,valid,2,50,74,-8.61000000000001,8.61000000000001,82.61,-5.98000000000001,88.25
32,1,24,-15.85,-69.58,59.94,3,valid,3,15,27,-32.94,32.94,59.94,,-50.48
32,1,25,86.56,75.86,25.75,1,neutral,3,132,22,-3.75,3.75,25.75,,-50.11
32,1,26,-22.2,-54.02,53.6,2,invalid,3,106,-20,-73.6,73.6,53.6,,-72.38
32,1,27,81.68,20.07,47.45,1,invalid,3,84,59,11.55,11.55,47.45,,27.38
32,1,28,-4.46,-81.23,-76.15,1,neutral,2,43,-56,25.23,25.23,-81.23,-5.07999999999999,-76.77
32,1,29,-27.36,48.08,51.31,3,valid,3,87,62,10.69,10.69,51.31,,3.23
32,1,30,40.38,-69.49,19.93,3,neutral,1,43,60,19.62,19.62,40.38,-70.13,
32,1,31,-75.42,49.65,88.73,2,valid,2,85,-43,87.35,87.35,49.65,-39.08,-54.93
32,1,32,51.59,42.91,25.51,1,valid,1,8,42,-9.59000000000003,9.59000000000003,51.59,8.68000000000002,
32,1,33,-38.66,-76.66,5.43,3,valid,3,168,-53,-58.43,58.43,5.43,,82.09
32,1,34,86.45,31.57,4.28,1,valid,1,78,-9,84.55,84.55,86.45,54.88,
32,1,35,64.92,-31.32,-2.52,1,neutral,1,113,30,-34.92,34.92,64.92,-83.76,
32,1,36,-56.6,-76.9,-5.6,2,neutral,3,92,-12,-6.39999999999998,6.39999999999998,-5.6,,71.3
32,1,37,-54.71,-34.51,30.48,3,valid,3,72,23,-7.48000000000002,7.48000000000002,30.48,,64.99
32,1,38,-2.72,19.49,62.62,3,valid,3,5,5,-57.62,57.62,62.62,,43.13
32,1,39,-14.04,-72.35,29.16,3,invalid,2,15,-9,63.35,63.35,-72.35,78.49,-58.31
32,1,40,-16.96,70.64,-70.15,1,invalid,3,19,-64,6.14999999999998,6.14999999999998,-70.15,,39.21
32,1,41,1.71,62.78,-17.03,2,neutral,2,138,13,-49.78,49.78,62.78,79.81,61.07
32,1,42,-32.64,-32.17,-26.17,3,valid,3,70,52,78.17,78.17,-26.17,,6.00000000000001
32,1,43,-65.25,73.28,-29.53,1,valid,1,174,-24,41.25,41.25,-65.25,41.47,
32,1,44,-35.67,-41.54,63.74,3,neutral,2,15,-89,-47.46,47.46,-41.54,74.72,-5.86999999999999
32,1,45,-69.36,19.38,45.11,1,valid,1,106,33,-77.64,77.64,-69.36,-88.74,
32,1,46,64.52,17.53,-23.57,3,invalid,2,134,49,31.47,31.47,17.53,41.1,-46.99
32,1,47,78.46,-32.31,-25.57,3,invalid,2,108,-47,-14.69,14.69,-32.31,-6.74000000000001,69.23
32,1,48,-88.96,-26.28,-4.29,2,valid,2,101,-75,-48.72,48.72,-26.28,-21.99,62.68
32,1,49,52.23,-72.16,0.04,3,valid,3,84,-60,-60.04,60.04,0.04,,72.2
32,1,50,-88.54,-82.86,-73.52,1,valid,1,24,-66,22.54,22.54,-88.54,-5.68,
32,1,51,-53.73,-81.62,-89.17,2,valid,2,107,-81,0.620000000000005,0.620000000000005,-81.62,7.54999999999999,-27.89
32,1,52,-75.41,-18.37,58.24,2,valid,2,25,79,-82.63,82.63,-18.37,-76.61,57.04
32,1,53,39.58,78.55,84.03,3,valid,3,61,61,-23.03,23.03,84.03,,5.48
32,1,54,-16.2,72.93,83.74,1,invalid,3,136,-86,10.26,10.26,83.74,,10.81
32,1,55,-76.61,-40.82,11.64,2,valid,2,53,-17,23.82,23.82,-40.82,-52.46,35.79
32,1,56,-80.68,-3.64,72.54,1,neutral,1,167,-11,69.68,69.68,-80.68,-77.04,
32,1,57,13.09,-76.06,29,1,invalid,3,148,36,7,7,29,,-74.94
32,1,58,-46.49,-82.78,-8.42,3,valid,3,2,-45,-36.58,36.58,-8.42,,74.36
32,1,59,-38.18,43.31,37.12,2,valid,2,115,38,-5.31,5.31,43.31,6.19000000000001,81.49
32,1,60,30.23,-3.16,30.58,1,valid,1,52,29,-1.23000000000002,1.23000000000002,30.23,33.39,
32,1,61,-82.79,75,61.5,3,valid,3,126,36,-25.5,25.5,61.5,,-13.5
32,1,62,-88.06,-69.14,38.84,1,neutral,2,136,72,-38.86,38.86,-69.14,72.02,18.92
32,1,63,-80.98,3.04,-70.63,3,valid,3,13,-44,26.63,26.63,-70.63,,-73.67
32,1,64,-19.34,-45.48,3.74,3,valid,3,0,-56,-59.74,59.74,3.74,,49.22
32,1,65,16.17,-71.12,-1.05,2,valid,2,15,-53,18.12,18.12,-71.12,-70.07,-87.29
32,1,66,-20.1,18.17,52.12,3,valid,3,149,73,20.88,20.88,52.12,,33.95
32,1,67,43.3,86.18,-10.15,1,valid,1,127,-62,74.7,74.7,43.3,-42.88,
32,1,68,-25.74,65.44,0.96,3,neutral,3,18,-18,-18.96,18.96,0.96,,-64.48
32,1,69,43.48,-23.93,2.75,2,invalid,1,26,-31,-74.48,74.48,43.48,67.41,
32,1,70,-38.53,-19.92,-45.31,1,valid,1,121,46,84.53,84.53,-38.53,-18.61,
32,1,71,81.8,27.23,36.71,2,valid,2,55,24,-3.23000000000002,3.23000000000002,27.23,-9.48,-54.57
32,1,72,4.62,3.61,37.09,1,valid,1,39,0,-4.62000000000001,4.62000000000001,4.62,1.01,
32,1,73,-2.67,-43.59,47.29,2,invalid,3,111,41,-6.28999999999996,6.28999999999996,47.29,,-89.12
32,1,74,-63.52,-43.98,-74.88,2,valid,2,10,-53,-9.01999999999998,9.01999999999998,-43.98,30.9,19.54
32,1,75,16.46,87.53,67.05,1,valid,1,47,21,4.53999999999996,4.53999999999996,16.46,-71.07,
32,1,76,-31.37,24.17,21.32,1,valid,1,60,35,66.37,66.37,-31.37,-55.54,
32,1,77,-44.04,-89.03,13.24,3,valid,3,35,26,12.76,12.76,13.24,,-77.73
32,1,78,-18.25,-22.93,25.09,1,invalid,3,12,-35,-60.09,60.09,25.09,,48.02
32,1,79,-4.86,-87.63,67.92,3,neutral,2,49,78,-14.37,14.37,-87.63,24.45,-82.77
32,1,80,-8.99,-75.66,-51.71,2,neutral,2,57,-46,29.66,29.66,-75.66,-23.95,-66.67
32,1,81,-54.08,44.84,-24.74,1,invalid,3,65,-20,4.74000000000001,4.74000000000001,-24.74,,-69.58
32,1,82,36.3,-0.35,36.9,2,invalid,1,13,14,-22.3,22.3,36.3,36.65,
32,1,83,26.2,82.81,-84.68,2,invalid,3,44,-84,0.680000000000007,0.680000000000007,-84.68,,12.51
32,1,84,15.84,-57.46,-83.5,2,valid,2,61,-24,33.46,33.46,-57.46,26.04,-73.3
32,1,85,54.34,11.46,-24.39,3,invalid,2,154,55,43.54,43.54,11.46,35.85,-42.88
32,1,86,32.64,-55.32,32.65,3,neutral,2,52,-46,9.31999999999999,9.31999999999999,-55.32,-87.97,-87.96
32,1,87,34.83,0.01,-4.51,2,valid,2,89,2,1.99000000000001,1.99000000000001,0.01,4.52,-34.82
32,1,88,87.79,-32.79,43.24,1,invalid,3,45,58,14.76,14.76,43.24,,76.03
32,1,89,-87.76,28.36,53.79,1,valid,1,14,48,-44.24,44.24,-87.76,63.88,
32,1,90,-11.49,43.3,67.18,2,invalid,1,163,73,84.49,84.49,-11.49,-54.79,
32,1,91,-17.33,-0.14,61.57,3,valid,3,150,57,-4.56999999999999,4.56999999999999,61.57,,61.71
32,1,92,-54.9,71.21,-80.21,2,valid,2,27,82,10.79,10.79,71.21,-28.58,-53.89
32,1,93,-18.39,20.42,-76.39,2,invalid,1,89,-64,-45.61,45.61,-18.39,-38.81,
32,1,94,13.14,-19.98,18.29,3,valid,3,95,57,38.71,38.71,18.29,,38.27
32,1,95,44.14,40.09,68.92,3,valid,3,101,37,-31.92,31.92,68.92,,28.83
32,1,96,87.01,44.17,81.79,2,neutral,2,176,-64,71.83,71.83,44.17,-37.62,-42.84
32,1,97,-78.83,-69.97,65.92,2,valid,2,129,-58,11.97,11.97,-69.97,44.11,8.86
32,1,98,15.47,72.67,-57.34,1,neutral,2,118,61,-11.67,11.67,72.67,-49.99,57.2
32,1,99,-83.32,36.67,36.78,3,valid,3,94,-75,68.22,68.22,36.78,,0.109999999999993
32,1,100,21.02,-2.14,17.12,2,valid,2,9,63,65.14,65.14,-2.14,-19.26,-23.16
32,1,101,-20.53,83.27,69.71,2,valid,2,43,63,-20.27,20.27,83.27,13.56,-76.2
32,1,102,40.17,53.17,-33.95,3,invalid,2,129,54,0.829999999999984,0.829999999999984,53.17,87.12,13
32,1,103,-50.08,13.44,-47.47,3,valid,3,136,-52,-4.52999999999997,4.52999999999997,-47.47,,-60.91
32,1,104,-38.98,66.77,39.3,2,valid,2,88,-60,53.23,53.23,66.77,27.47,-74.25
32,1,105,-44.82,37.45,-10.49,2,neutral,3,127,-52,-41.51,41.51,-10.49,,-47.94
32,1,106,-17.59,49.1,-65.3,3,neutral,3,48,-18,47.3,47.3,-65.3,,65.6
32,1,107,-51.18,-23.93,-5.99,3,invalid,2,152,-21,2.93000000000001,2.93000000000001,-23.93,-17.94,27.25
32,1,108,14.83,15.2,13.79,2,neutral,3,73,-17,-30.79,30.79,13.79,,-1.41
32,1,109,51.02,-3.09,-70.81,3,valid,3,93,-11,59.81,59.81,-70.81,,-67.72
32,1,110,5.34,18.41,33.79,1,valid,1,32,-9,-14.34,14.34,5.34,-13.07,
32,1,111,-4.57,-79.52,63.75,1,valid,1,112,28,32.57,32.57,-4.57,74.95,
32,1,112,-39.92,-72.61,-50.87,3,valid,3,16,-61,-10.13,10.13,-50.87,,21.74
32,1,113,-63.49,49.16,36.62,2,neutral,3,103,20,-16.62,16.62,36.62,,-12.54
32,1,114,-80.86,74.03,-53.38,3,valid,3,18,-27,26.38,26.38,-53.38,,52.59
32,1,115,66.14,40.62,34.69,1,valid,1,88,42,-24.14,24.14,66.14,25.52,
32,1,116,19.45,-20.14,37.48,3,invalid,2,149,38,58.14,58.14,-20.14,-57.62,-39.59
32,1,117,48.59,-73.76,68.68,2,valid,2,32,58,-48.24,48.24,-73.76,37.56,57.65
32,1,118,54.81,-0.75,-71.99,3,valid,3,7,-77,-5.00999999999999,5.00999999999999,-71.99,,-71.24
32,1,119,-1.88,-70.18,10.57,3,neutral,2,153,-16,54.18,54.18,-70.18,-80.75,-68.3
32,1,120,-80.75,27.14,-0.99,1,valid,1,62,53,-46.25,46.25,-80.75,72.11,
32,1,121,-41.96,81.75,-7.23,2,valid,2,68,87,5.25,5.25,81.75,88.98,-56.29
32,1,122,-73.75,33.1,-56.15,2,invalid,1,110,-59,14.75,14.75,-73.75,73.15,
32,1,123,-47.32,59.47,34.01,1,valid,1,168,9,56.32,56.32,-47.32,73.21,
32,1,124,-68.36,78.7,-43.42,2,valid,2,72,74,-4.69999999999999,4.69999999999999,78.7,-57.88,-32.94
32,1,125,-18.86,36.33,3.48,3,valid,3,5,-2,-5.48000000000002,5.48000000000002,3.48,,-32.85
32,1,126,22.4,-77.72,22.78,2,neutral,1,129,17,-5.39999999999998,5.39999999999998,22.4,-79.88,
32,1,127,73.97,-31.86,-7.46,3,invalid,1,51,-21,85.03,85.03,73.97,-74.17,
32,1,128,-18.19,24.88,69.08,1,neutral,1,163,43,61.19,61.19,-18.19,-43.07,
32,1,129,17.32,-3.05,79.32,2,neutral,3,152,-57,43.68,43.68,79.32,,82.37
32,1,130,-17.33,5.73,-46.02,2,valid,2,18,-70,-75.73,75.73,5.73,51.75,23.06
32,1,131,-79.86,-34.95,70.74,2,valid,2,137,61,-84.05,84.05,-34.95,74.31,44.91
32,1,132,25.96,-45.27,36.5,3,neutral,2,76,-64,-18.73,18.73,-45.27,-81.77,-71.23
32,1,133,-38.04,18.95,29.96,1,valid,1,138,43,81.04,81.04,-38.04,-56.99,
32,1,134,62.67,43.78,4.04,1,valid,1,89,-48,69.33,69.33,62.67,18.89,
32,1,135,55.63,-42.43,19.36,2,valid,2,15,16,58.43,58.43,-42.43,-61.79,81.94
32,1,136,16.9,-51.74,-41.74,1,valid,1,58,-77,86.1,86.1,16.9,68.64,
32,1,137,-49.37,-81.57,19.21,1,valid,1,81,-55,-5.63,5.63,-49.37,32.2,
32,1,138,65.38,-56.84,-4.56,3,invalid,1,151,-41,73.62,73.62,65.38,-57.78,
32,1,139,-88.61,-87.14,75.75,1,valid,1,179,52,-39.39,39.39,-88.61,-1.47,
32,1,140,20.55,39.78,-53.79,1,valid,1,126,30,9.44999999999999,9.44999999999999,20.55,-19.23,
32,1,141,-42.64,-41.16,54.62,1,valid,1,60,-63,-20.36,20.36,-42.64,-1.48000000000001,
32,1,142,-68.26,61,-59.55,1,neutral,2,96,22,-39,39,61,-59.45,-50.74
32,1,143,-72.72,-19.6,-15.99,2,valid,2,16,-19,0.600000000000023,0.600000000000023,-19.6,-3.61,53.12
32,1,144,-43.23,78.53,16.93,1,valid,1,151,-13,30.23,30.23,-43.23,58.24,
32,1,145,80.5,-29.05,23.4,1,invalid,3,28,-75,81.6,81.6,23.4,,52.45
32,1,146,-40.11,74.37,84.13,3,valid,3,131,84,-0.129999999999995,0.129999999999995,84.13,,9.75999999999999
32,1,147,-70.56,-72.24,-47.36,3,valid,3,12,-67,-19.64,19.64,-47.36,,24.88
32,1,148,-50.38,58.56,4.03,2,valid,2,170,-87,34.44,34.44,58.56,54.53,-71.06
32,1,149,-69.78,14.58,87.02,3,valid,3,75,-45,47.98,47.98,87.02,,72.44
32,1,150,-31.37,-57.32,80.44,1,valid,1,125,86,-62.63,62.63,-31.37,25.95,
33,0,1,-18.7,-31.61,-23.54,1,valid,1,131,-26,-7.30000000000001,7.30000000000001,-18.7,12.91,
33,0,2,59.64,-51.33,15.93,1,valid,1,67,-8,-67.64,67.64,59.64,-69.03,
33,0,3,-21.35,-12.75,44.87,2,valid,2,91,-29,-16.25,16.25,-12.75,-57.62,8.6
33,0,4,10.94,29.17,-34.57,2,neutral,2,106,4,-25.17,25.17,29.17,63.74,18.23
33,0,5,45.3,-52.09,-31.98,2,valid,2,6,-57,-4.90999999999997,4.90999999999997,-52.09,-20.11,82.61
33,0,6,-1.93,29.19,-50.17,2,invalid,1,93,7,8.93000000000001,8.93000000000001,-1.93,-31.12,
33,0,7,-17.5,45.01,-56.43,3,valid,3,79,-68,-11.57,11.57,-56.43,,78.56
33,0,8,75.55,59.06,-89.83,2,valid,2,132,66,6.94,6.94,59.06,-31.11,-16.49
33,0,9,-71.63,-24.11,-21.08,3,neutral,1,144,-65,6.63,6.63,-71.63,-47.52,
33,0,10,47.1,44.89,-36.12,2,valid,2,5,61,16.11,16.11,44.89,81.01,-2.20999999999999
33,0,11,3.67,18.78,-60.75,3,invalid,1,165,-24,-27.67,27.67,3.67,-15.11,
33,0,12,-62.01,-48.16,68.71,1,valid,1,124,-69,-6.99000000000001,6.99000000000001,-62.01,-13.85,
33,0,13,43.72,31.18,-77.77,2,valid,2,81,56,24.82,24.82,31.18,-71.05,-12.54
33,0,14,-65.7,-16.39,-29.64,3,valid,3,21,-35,-5.36000000000001,5.36000000000001,-29.64,,-13.25
33,0,15,-85.05,-70.71,-51.78,2,invalid,3,84,-66,-14.22,14.22,-51.78,,18.93
33,1,1,-5.95,20.13,-82.18,1,valid,1,101,5,10.95,10.95,-5.95,-26.08,
33,1,2,11.25,24.89,45.77,1,invalid,3,156,17,-28.77,28.77,45.77,,20.88
33,1,3,16.49,-56.19,9.91,1,valid,1,18,10,-6.49000000000001,6.49000000000001,16.49,72.68,
33,1,4,-23.78,80.86,-36.82,3,invalid,1,57,-34,-10.22,10.22,-23.78,75.36,
33,1,5,74.06,50.65,74.78,3,valid,3,133,61,-13.78,13.78,74.78,,24.13
33,1,6,-55.13,-82.84,-22.55,1,neutral,1,40,-55,0.129999999999995,0.129999999999995,-55.13,27.71,
33,1,7,57.32,-53.86,9.53,1,valid,1,59,-46,76.68,76.68,57.32,-68.82,
33,1,8,-48.08,0.86,10.9,1,invalid,2,94,-52,-52.86,52.86,0.86,-10.04,48.94
33,1,9,21.28,2.76,3.8,3,valid,3,55,4,0.199999999999989,0.199999999999989,3.8,,1.04
33,1,10,26.21,-20.29,-33.67,3,valid,3,159,-49,-15.33,15.33,-33.67,,-13.38
33,1,11,-57.89,-21.27,-12.26,1,valid,1,157,-57,0.889999999999986,0.889999999999986,-57.89,-36.62,
33,1,12,-83.32,-52.37,59.06,1,neutral,2,32,54,-73.63,73.63,-52.37,68.57,30.95
33,1,13,-59.04,-23.9,16.46,3,valid,3,44,30,13.54,13.54,16.46,,40.36
33,1,14,-7.32,11.13,-46.46,3,valid,3,90,-32,14.46,14.46,-46.46,,-57.59
33,1,15,47.35,-32.89,70.83,2,valid,2,141,54,86.89,86.89,-32.89,76.28,-80.24
33,1,16,2.42,37,-60.46,2,valid,2,81,46,9,9,37,-82.54,34.58
33,1,17,72.73,-57.29,-63.94,3,invalid,2,82,-50,7.28999999999996,7.28999999999996,-57.29,6.65000000000001,49.98
33,1,18,-46.91,-81.6,20.3,1,invalid,3,85,-51,-71.3,71.3,20.3,,-78.1
33,1,19,-11.68,-24.45,-17.96,3,valid,3,21,35,52.96,52.96,-17.96,,6.49
33,1,20,-55.39,87.12,19.21,3,valid,3,95,29,9.78999999999996,9.78999999999996,19.21,,-67.91
33,1,21,-37.04,-44.84,59.14,3,valid,3,170,-33,87.86,87.86,59.14,,-76.02
33,1,22,-60.89,-0.54,51.5,1,neutral,3,172,56,4.5,4.5,51.5,,52.04
33,1,23,30.1,-27.2,-69.94,1,neutral,2,169,-39,-11.8,11.8,-27.2,42.74,-57.3
33,1,24,13.98,21.48,-15.85,3,neutral,1,132,-19,-32.98,32.98,13.98,-7.49999999999999,
33,1,25,55.86,34.81,-80.38,2,neutral,3,174,-39,41.38,41.38,-80.38,,64.81
33,1,26,-48.61,-82.61,18.32,3,neutral,2,1,-53,29.61,29.61,-82.61,79.07,-34
33,1,27,10.44,-1.23,-77.66,1,invalid,3,44,17,-85.34,85.34,-77.66,,-76.43
33,1,28,-4.86,-46.72,-40.69,2,neutral,3,3,-3,37.69,37.69,-40.69,,6.03000000000001
33,1,29,-80.45,34.96,-9.65,1,valid,1,44,-81,-0.550000000000011,0.550000000000011,-80.45,64.59,
33,1,30,73.76,8.38,7.81,1,valid,1,58,54,-19.76,19.76,73.76,65.38,
33,1,31,-34.36,70.85,45.18,2,neutral,3,170,47,1.81999999999999,1.81999999999999,45.18,,-25.67
33,1,32,-77.56,-36.9,76.65,3,valid,3,12,55,-21.65,21.65,76.65,,-66.45
33,1,33,-20.25,-82.98,-3.15,3,valid,3,4,-17,-13.85,13.85,-3.15,,79.83
33,1,34,-15.51,-86.63,-6.87,1,valid,1,128,76,-88.49,88.49,-15.51,71.12,
33,1,35,-51.19,17.21,0.18,1,valid,1,13,11,62.19,62.19,-51.19,-68.4,
33,1,36,-1.44,88.91,1.06,2,valid,2,61,86,-2.90999999999997,2.90999999999997,88.91,87.85,-89.65
33,1,37,-43.56,1.57,75.43,1,valid,1,97,46,89.56,89.56,-43.56,-45.13,
33,1,38,22.15,82.63,-54.55,3,valid,3,40,-49,5.55000000000001,5.55000000000001,-54.55,,42.82
33,1,39,-65.44,-1.45,83.18,2,valid,2,5,22,23.45,23.45,-1.45,-84.63,63.99
33,1,40,-15.64,-19.8,80.72,3,valid,3,28,53,-27.72,27.72,80.72,,-79.48
33,1,41,31.17,42.89,51.56,3,invalid,2,141,69,26.11,26.11,42.89,-8.67,11.72
33,1,42,-35.7,60.64,-39.21,1,invalid,2,124,-41,78.36,78.36,60.64,-80.15,-83.66
33,1,43,-49.7,-41.07,43.82,2,valid,2,68,59,-79.93,79.93,-41.07,-84.89,8.63000000000001
33,1,44,72.4,-79.58,-16.07,2,valid,2,137,-64,15.58,15.58,-79.58,-63.51,28.02
33,1,45,45.23,66.89,43.55,3,invalid,1,157,50,4.76999999999998,4.76999999999998,45.23,-21.66,
33,1,46,-3.82,-82.41,78.72,2,valid,2,90,74,-23.59,23.59,-82.41,18.87,-78.59
33,1,47,-27.84,46.87,-76.18,1,valid,1,8,-39,-11.16,11.16,-27.84,-74.71,
33,1,48,-72.59,-51.75,-13.71,2,invalid,3,77,-48,-34.29,34.29,-13.71,,38.04
33,1,49,70.4,-6.12,52.53,2,valid,2,125,-43,-36.88,36.88,-6.12,-58.65,-76.52
33,1,50,8.84,1.52,-7.03,1,valid,1,147,7,-1.84000000000003,1.84000000000003,8.84,7.32,
33,1,51,-48.99,24.08,38.69,2,valid,2,142,34,9.92000000000002,9.92000000000002,24.08,-14.61,73.07
33,1,52,-70.27,-0.22,54.79,3,valid,3,162,37,-17.79,17.79,54.79,,55.01
33,1,53,12.16,56.6,89.78,3,valid,3,174,75,-14.78,14.78,89.78,,33.18
33,1,54,-88.93,-58.08,65.75,2,neutral,3,120,74,8.25,8.25,65.75,,-56.17
33,1,55,60.04,-70.32,77.78,3,neutral,3,1,56,-21.78,21.78,77.78,,-31.9
33,1,56,55.7,0.47,42.45,1,valid,1,178,57,1.30000000000001,1.30000000000001,55.7,55.23,
33,1,57,-27.18,21.53,-78.64,1,valid,1,127,40,67.18,67.18,-27.18,-48.71,
33,1,58,86.62,-58.15,63.66,2,valid,2,146,-45,13.15,13.15,-58.15,58.19,35.23
33,1,59,23.02,-42.96,-76.62,2,valid,2,115,-50,-7.03999999999996,7.03999999999996,-42.96,33.66,-65.98
33,1,60,-37.51,50.28,-68.64,2,invalid,3,52,-37,31.64,31.64,-68.64,,61.08
33,1,61,3.32,7.59,-45.72,3,neutral,2,55,-25,-32.59,32.59,7.59,53.31,4.27
33,1,62,44.72,-59.67,4.14,3,neutral,2,24,13,72.67,72.67,-59.67,-63.81,75.61
33,1,63,-52.03,-21.87,-19.25,2,invalid,1,155,-39,13.03,13.03,-52.03,-30.16,
33,1,64,-23.98,-8.05,70.64,3,valid,3,107,-27,82.36,82.36,70.64,,78.69
33,1,65,54.48,-19.88,26.51,2,invalid,1,1,-32,-86.48,86.48,54.48,74.36,
33,1,66,8.18,-34.95,-54.54,1,valid,1,10,7,-1.18000000000001,1.18000000000001,8.18,43.13,
33,1,67,54.86,27.79,-70.2,2,valid,2,111,43,15.21,15.21,27.79,-82.01,-27.07
33,1,68,31.41,-8.04,-53.1,2,valid,2,99,44,52.04,52.04,-8.04,45.06,-39.45
33,1,69,-37.57,-10.88,-26.22,3,neutral,3,135,-36,-9.77999999999997,9.77999999999997,-26.22,,-15.34
33,1,70,74.08,5.03,-5.5,2,neutral,3,24,-29,-23.5,23.5,-5.5,,-10.53
33,1,71,8.89,-28.21,-77.61,2,valid,2,167,-34,-5.78999999999996,5.78999999999996,-28.21,49.4,-37.1
33,1,72,-53.73,-50.94,16.59,2,valid,2,60,49,-80.06,80.06,-50.94,-67.53,2.79
33,1,73,69.84,36.37,80.21,2,valid,2,88,58,21.63,21.63,36.37,-43.84,-33.47
33,1,74,43.49,4.45,34.15,1,valid,1,99,42,-1.49000000000001,1.49000000000001,43.49,39.04,
33,1,75,-80.56,-3.26,-34.52,2,valid,2,162,-14,-10.74,10.74,-3.26,31.26,77.3
33,1,76,-21.11,-54.68,51.33,3,valid,3,95,47,-4.32999999999998,4.32999999999998,51.33,,-73.99
33,1,77,4.33,74.12,-25.03,1,neutral,2,100,-26,79.88,79.88,74.12,-80.85,69.79
33,1,78,29.76,29.45,-77.03,3,neutral,3,158,-77,0.0299999999999727,0.0299999999999727,-77.03,,73.52
33,1,79,-26.25,-66.43,32.4,3,valid,3,44,40,7.60000000000002,7.60000000000002,32.4,,-81.17
33,1,80,27.1,-5.56,69.24,1,valid,1,94,-30,-57.1,57.1,27.1,32.66,
33,1,81,81.33,-38.76,-7.24,1,neutral,1,129,-65,33.67,33.67,81.33,-59.91,
33,1,82,-58.66,71.17,-1.94,2,invalid,3,29,-51,-49.06,49.06,-1.94,,-73.11
33,1,83,6.76,-59.01,-83.47,3,valid,3,118,-75,8.47000000000003,8.47000000000003,-83.47,,-24.46
33,1,84,-82.99,-37.23,19.56,3,invalid,2,12,25,62.23,62.23,-37.23,-56.79,45.76
33,1,85,-73.47,-17.82,-48.34,1,valid,1,43,-48,25.47,25.47,-73.47,-55.65,
33,1,86,-51.37,-64.34,-60.73,1,invalid,3,114,-4,56.73,56.73,-60.73,,3.61000000000002
33,1,87,-79.15,-79.11,-16.44,1,neutral,1,40,-39,40.15,40.15,-79.15,-0.0399999999999975,
33,1,88,73.52,52.41,53.78,2,invalid,1,156,44,-29.52,29.52,73.52,21.11,
33,1,89,56.62,83.8,15.64,1,valid,1,160,38,-18.62,18.62,56.62,-27.18,
33,1,90,-86.2,84.22,-50.86,2,valid,2,130,-74,21.78,21.78,84.22,-44.92,-9.58000000000001
33,1,91,-57.21,-10.8,78.69,3,valid,3,39,-34,67.31,67.31,78.69,,89.49
33,1,92,-20.5,21.83,-87.89,1,invalid,2,115,-37,-58.83,58.83,21.83,-70.28,42.33
33,1,93,-73.64,-70.38,-74.31,2,neutral,2,150,-5,65.38,65.38,-70.38,3.93000000000001,3.26000000000001
33,1,94,-80.8,-82.66,66.83,2,valid,2,107,69,-28.34,28.34,-82.66,30.51,-1.86
33,1,95,-36.68,-12.4,-89.95,2,valid,2,4,-17,-4.60000000000002,4.60000000000002,-12.4,77.55,24.28
33,1,96,76.46,-55.58,18.36,1,neutral,3,98,13,-5.36000000000001,5.36000000000001,18.36,,73.94
33,1,97,-47.72,46.45,-50.37,3,valid,3,117,-43,7.37000000000001,7.37000000000001,-50.37,,83.18
33,1,98,-57.24,79.71,-71.25,1,valid,1,17,-69,-11.76,11.76,-57.24,43.05,
